# wt148 · PROMISES ADJUDICATED — one row per (sentence, named artefact) that scripts/wt148_promise_sweep.py
# emits for an in-scope manuscript. A row is a CLAIM: that a human RAN OR READ the artefact and found
# the sentence borne out (or not). It is not a claim that the sentence looks fine.
#
# HOW TO FALSIFY A ROW — and you should, because a row nobody re-checks is worth nothing:
#   1. Take the row's `evidence` column. It names a command to run or a file to read.
#   2. Run it or read it. If it does not show what `note` says it shows, the row is FALSE.
#   3. Delete the row. `python3 scripts/wt148_promise_sweep.py` goes RED on the next run, because the
#      promise it covered becomes unadjudicated. That is how this file is audited rather than trusted.
#   Editing the SENTENCE also invalidates the row: `promise_id` is a hash of (paper, artefact,
#   sentence), so a reworded promise gets a new id and the old row is reported STALE. Re-check, do not
#   re-key.
#
# CLASSES
#   H  HELD       — the artefact bears the sentence out.
#   N  NOT A PROMISE — the sentence names the artefact but asserts nothing about it that could fail
#                   independently of a row adjudicated elsewhere. Still checked; still a row.
#   R  REPAIRED   — the artefact did NOT bear it out; the manuscript was changed in the same pass, and
#                   `note` says what failed and which script repaired it.
#   C  CARDED     — failed, not repairable in-pass; `note` carries a NAMED FALSIFIER.
#
# SCOPE. The line below is the gate. Adding a manuscript stem to it turns the sweep red until every
# promise that manuscript emits carries a row. Widening scope is a data edit, deliberately.
#scope	paper-II	paper-III	paper-IV
#
# paper<TAB>promise_id<TAB>artefact<TAB>class<TAB>evidence<TAB>note<TAB>sentence
paper-III	6db7b7ce3d	PRE-002	H	git show --stat 9722342 AND git show --stat d655501	Both halves of the sentence read, not one. 9722342 is '1 file changed, 283 insertions(+)' — PRE-001's registration alone, nothing else. d655501 is 9 files, PRE-002's registration beside edgar.py and wt026_severe_test.py — 'also contains the implementation'. The asymmetry the sentence draws between the two registrations is real in the commits.	- **Pre-registrations:** `docs/preregistration/PRE-001-wt026-observability-lag.md`, registered at commit **9722342** — a single-file commit containing the registration and nothing else · `docs/preregistration/PRE-002-wt026-peak-to-charge.md`, registered at commit **d655501**, which **also contains the implementation of PRE-002's instrument**; see the disclosure in §5.1.
paper-III	a195f2dc96	src/wealth_tensor/edgar.py	H	tests/test_pin001_code_state.py (green in the 1090)	test_each_pinned_path_was_last_touched_by_the_sha_the_paper_discloses goes red the moment a pinned module moves; it is green	- **Code state for the results reported here:** the per-file pins — `src/wealth_tensor/edgar.py` at commit **d655501**, `src/wealth_tensor/lag.py` at **ad779eb** (its only commit) and `src/wealth_tensor/lambda_sensitivity.py` at **b9089c7** — each verifiable with `git log -1 --format=%h <sha> -- <path>`.
paper-III	af81f3ed7a	d655501	H	git log -1 --format=%h d655501 -- src/wealth_tensor/edgar.py	returns d655501 — the sentence's own verification command, run, returning the sha the sentence pins edgar.py at. The companions return their own too: ad779eb for lag.py, b9089c7 for lambda_sensitivity.py.	- **Code state for the results reported here:** the per-file pins — `src/wealth_tensor/edgar.py` at commit **d655501**, `src/wealth_tensor/lag.py` at **ad779eb** (its only commit) and `src/wealth_tensor/lambda_sensitivity.py` at **b9089c7** — each verifiable with `git log -1 --format=%h <sha> -- <path>`.
paper-III	1ae72956c3	src/wealth_tensor/lag.py	H	`git log -1 --format=%h ad779eb -- src/wealth_tensor/lag.py`	ad779eb -- the pin the sentence gives, returned by the command the sentence names	- **Code state for the results reported here:** the per-file pins — `src/wealth_tensor/edgar.py` at commit **d655501**, `src/wealth_tensor/lag.py` at **ad779eb** (its only commit) and `src/wealth_tensor/lambda_sensitivity.py` at **b9089c7** — each verifiable with `git log -1 --format=%h <sha> -- <path>`.
paper-III	08661953ec	ad779eb	H	`git cat-file -t ad779eb` + `git log --format='%h' -- src/wealth_tensor/lag.py`	commit; ad779eb 2026-08-05 07:05:36 'lag: reporting layer as a filter'; and the log over that path returns ad779eb and nothing else, so it is that file's only commit, as the parenthesis claims	- **Code state for the results reported here:** the per-file pins — `src/wealth_tensor/edgar.py` at commit **d655501**, `src/wealth_tensor/lag.py` at **ad779eb** (its only commit) and `src/wealth_tensor/lambda_sensitivity.py` at **b9089c7** — each verifiable with `git log -1 --format=%h <sha> -- <path>`.
paper-III	6efe91d805	src/wealth_tensor/lambda_sensitivity.py	H	`git log -1 --format=%h b9089c7 -- src/wealth_tensor/lambda_sensitivity.py`	b9089c7 -- the pin the sentence gives, returned by the command the sentence names	- **Code state for the results reported here:** the per-file pins — `src/wealth_tensor/edgar.py` at commit **d655501**, `src/wealth_tensor/lag.py` at **ad779eb** (its only commit) and `src/wealth_tensor/lambda_sensitivity.py` at **b9089c7** — each verifiable with `git log -1 --format=%h <sha> -- <path>`.
paper-III	3de6bdab52	b9089c7	H	`git cat-file -t b9089c7` + `git log -1 --format='%h %ad %s' --date=iso b9089c7`	commit; b9089c7 2026-08-05 09:24:36 -0500 'lambda_sensitivity: WT-002 item 4 - the numeraire cancels, demonstrated across 12 orders of magnitude'	- **Code state for the results reported here:** the per-file pins — `src/wealth_tensor/edgar.py` at commit **d655501**, `src/wealth_tensor/lag.py` at **ad779eb** (its only commit) and `src/wealth_tensor/lambda_sensitivity.py` at **b9089c7** — each verifiable with `git log -1 --format=%h <sha> -- <path>`.
paper-III	9add6ff45d	93a159b	H	`git cat-file -t 93a159b` + `git show --name-only --format= 93a159b | grep edgar`	commit; 93a159b 2026-08-13 05:02:50 -0500, the REG-006 commit; the grep returns src/wealth_tensor/edgar.py -- the post-pin move the sentence discloses	`src/` as a whole has moved since, on companion-paper modules and, at **93a159b**, on one addition to `edgar.py` that appends the REG-006-corrected tier-0 tag list beside the registered one without editing it: the `TIER_TAGS` block that selected §5's published sample is byte-identical at **d655501** and at the head of the repository.
paper-III	c9994614d2	edgar.py	H	tests/test_pin001_code_state.py::test_the_registered_tier_tags_block_is_byte_identical_at_both_shas	the byte-identity claim is not prose: the test hashes the TIER_TAGS block at the pin and at HEAD against a constant imported from the script that made the edit. Green. A hand-rolled awk range gives a different digest and is wrong -- it swallows TIER_TAGS_REG006	`src/` as a whole has moved since, on companion-paper modules and, at **93a159b**, on one addition to `edgar.py` that appends the REG-006-corrected tier-0 tag list beside the registered one without editing it: the `TIER_TAGS` block that selected §5's published sample is byte-identical at **d655501** and at the head of the repository.
paper-III	78b602d06a	REG-006	H	read src/wealth_tensor/edgar.py L52-70	TIER_TAGS_REG006 is appended BESIDE TIER_TAGS, referencing TIER_TAGS[1..3] and replacing only tier 0 -- 'without editing it', as claimed	`src/` as a whole has moved since, on companion-paper modules and, at **93a159b**, on one addition to `edgar.py` that appends the REG-006-corrected tier-0 tag list beside the registered one without editing it: the `TIER_TAGS` block that selected §5's published sample is byte-identical at **d655501** and at the head of the repository.
paper-III	dc4e604aa3	d655501	H	git log -1 --format=%h d655501 -- src/wealth_tensor/edgar.py + git log -1 --format=%h -- src/wealth_tensor/edgar.py	the first returns d655501, the second 93a159b — both shas the byte-identity clause compares are real commits of this same file, and 93a159b is edgar.py's last-touching commit, which is what makes it the clause's 'since'.	`src/` as a whole has moved since, on companion-paper modules and, at **93a159b**, on one addition to `edgar.py` that appends the REG-006-corrected tier-0 tag list beside the registered one without editing it: the `TIER_TAGS` block that selected §5's published sample is byte-identical at **d655501** and at the head of the repository.
paper-III	e1e02600e0	0569ab6	H	`git cat-file -t 0569ab6` + `git show --name-only --format= 0569ab6 | grep pre-002`	commit; 0569ab6 2026-08-12 13:37:24 -0500; the grep returns data/pre-002-events.json and data/pre-002-riskset.json -- committed rather than re-fetched, as claimed	The events analysed here were retrieved on **2026-08-12** and are committed rather than re-fetched, at commit **0569ab6**: `data/pre-002-events.json`, SHA-256 **`974d156b53dfb915f48bdc3df99d7f2f2dd146427fa537fd7bdff4a503006bf0`**, and `data/pre-002-riskset.json`, SHA-256 **`60627429d937bc42b9cf96a1be4bcfb78d198948a3212ac8f8c5e4412a436cce`**.
paper-III	37b5a0dc57	data/pre-002-events.json	H	`shasum -a 256 data/pre-002-events.json`	974d156b53dfb915f48bdc3df99d7f2f2dd146427fa537fd7bdff4a503006bf0 -- character for character what §11 prints	The events analysed here were retrieved on **2026-08-12** and are committed rather than re-fetched, at commit **0569ab6**: `data/pre-002-events.json`, SHA-256 **`974d156b53dfb915f48bdc3df99d7f2f2dd146427fa537fd7bdff4a503006bf0`**, and `data/pre-002-riskset.json`, SHA-256 **`60627429d937bc42b9cf96a1be4bcfb78d198948a3212ac8f8c5e4412a436cce`**.
paper-III	aebdfa4d76	data/pre-002-riskset.json	H	`shasum -a 256 data/pre-002-riskset.json`	60627429d937bc42b9cf96a1be4bcfb78d198948a3212ac8f8c5e4412a436cce -- character for character what §11 prints	The events analysed here were retrieved on **2026-08-12** and are committed rather than re-fetched, at commit **0569ab6**: `data/pre-002-events.json`, SHA-256 **`974d156b53dfb915f48bdc3df99d7f2f2dd146427fa537fd7bdff4a503006bf0`**, and `data/pre-002-riskset.json`, SHA-256 **`60627429d937bc42b9cf96a1be4bcfb78d198948a3212ac8f8c5e4412a436cce`**.
paper-III	e9010f8e1a	docs/preregistration/RESULT-002-*-run.log	R	cat both logs end to end + grep every drop increment in src/wealth_tensor/edgar.py	FAILED AS WRITTEN. The bullet claimed the attrition is broken down 'by universe and by tier' and instructed the reader to check for differential attrition by tier. Neither log carries any per-tier attrition, and edgar.py's `drops` counter is keyed by bucket alone, so nothing ever recorded it. Repaired in-pass by scripts/wt149_paperIII_drop_accounting.py (10/10 post-conditions)	- **Drop accounting for §5**, as required by the registrations: the attrition from candidate charges to the 688 analysed events is in the run logs at `docs/preregistration/RESULT-002-*-run.log`, one log per universe, counted per drop bucket.
paper-III	b2d5dcca15	edgar.py	H	grep -n 'drops\[' src/wealth_tensor/edgar.py	every increment in the file is drops["<bucket>"] += n against the flat DROP_BUCKETS tuple; there is no tier key. This artefact is named by wt149's replacement text and the claim it makes about it is the one just checked	**The count is per bucket and not per tier.** `edgar.py`'s `drops` counter is keyed by bucket alone, so *does attrition differ systematically by tier?* — the one selection channel capable of manufacturing the reported null — is not answerable from these logs.
paper-III	416f04fc33	test_pre001_constants_are_what_was_registered	H	sed -n '/def test_pre001_constants_are_what_was_registered/,/^def /p' tests/test_edgar.py	the body is ten bare asserts on registered constants — MATERIALITY_FLOOR == 0.01, MIN_RUN == 2, MAX_LOOKBACK == 20, MIN_HISTORY_QUARTERS == 12, PILOT_SIC, REPLICATION_SIC, the TIER_TAGS set and two of its entries, REVENUE_TAGS[0]. Editing any one of them turns it red, which is the sentence's claim; the docstring says the same in words.	`test_pre001_constants_are_what_was_registered` fails if any registered constant is edited, so a registration cannot be amended by stealth.
paper-III	0b29224189	test_a_flat_gini_does_not_mean_a_bounded_one	H	sed -n '/def test_a_flat_gini_does_not_mean_a_bounded_one/,/^def /p' tests/test_redistribution.py + grep -n 'def test_excess_demand_is_monotone_here_so_this_is_not_an_SMD_result' tests/test_excess_demand.py	the Gini guard asserts drift < 0.02 AND top_share > 0.95 AND not is_bounded — it goes red exactly when a flat Gini would be scored as boundedness, which is the overclaim it exists to forbid. Its named sibling is at tests/test_excess_demand.py L105. Both are in companion modules, as the sentence says.	Companion modules in this programme carry `test_excess_demand_is_monotone_here_so_this_is_not_an_SMD_result` and `test_a_flat_gini_does_not_mean_a_bounded_one`, both of which exist solely to make overclaiming fail loudly.
paper-III	150f86a167	docs/RESULT-END-TO-END-001-E1.md	H	`grep -n 'What was done to the corpus' docs/RESULT-END-TO-END-001-E1.md` + `grep -n 'The type check' docs/RESULT-END-TO-END-001-E1.md`	L61 '### 2.2 - The type check' is the check itself; L246 '## 6 - What was done to the corpus' opens 'The FAIL branch of the design's E1 table, written before the run, applied in full and in scope'. Both facts the sentence names are in E1. (The prior note put 'written before the leg ran' in §2.2; it is in §6.)	The check, and the fact that the withdrawal was written down before it was run, are recorded in `docs/RESULT-END-TO-END-001-E1.md`; that this appendix still carried the withdrawn identification after the check had run is recorded in `docs/RESULT-END-TO-END-001-E3.md`.*
paper-III	79d2484c84	docs/RESULT-END-TO-END-001-E3.md	H	`grep -n 'third copy' docs/RESULT-END-TO-END-001-E3.md`	L291 carries the admission row "E1's applied remedy left a third copy of the withdrawn identification standing in Paper III" -- which is what this sentence says E3 records	The check, and the fact that the withdrawal was written down before it was run, are recorded in `docs/RESULT-END-TO-END-001-E1.md`; that this appendix still carried the withdrawn identification after the check had run is recorded in `docs/RESULT-END-TO-END-001-E3.md`.*
paper-III	01ed28c1a8	scripts/wt002_lambda_report.py	H	`for n in variance_suppression variance_concentration n_crises; do grep -c $n scripts/wt002_lambda_report.py src/wealth_tensor/lambda_sensitivity.py; done`	each of the three names returns a non-zero count in BOTH files (1/3, 1/3, 1/2) -- the parenthesis names them correctly	Sweeping η across twelve orders of magnitude, from 10⁻⁶ to 10⁺⁶ currency units per joule, at **φ = 0.3, recognition mechanism live, 400 periods** (the diagnostics below are the same statistics §3.2 reports, under **this paper's names**; the module and `scripts/wt002_lambda_report.py` call them `variance_suppression`, `variance_concentration` and `n_crises`):
paper-III	0be14ef121	REG-005	H	read REG-005 §5 ladder I	ladder I's predicted rung is I2 and the stated reasoning is Jorgenson's density result read with the ill-conditioning of exponential sums -- which is what this reference annotation says REG-005 predicted	*Econometrica*, 34(1), 135–149. ✓ *(§4.10 cites it for the density result — that an arbitrary distributed lag may be approximated to any desired accuracy by a rational lag function, of which a constant hazard is the lowest-order member — which is the reason REG-005 predicted the shape would be invisible.
paper-III	1d538d6e60	scripts/wt085_returns_conditioning.py	H	`grep -n 'E7' scripts/wt085_returns_conditioning.py`	L63 'E7  THE ECONOMICS PRECEDENT, CHECKED RATHER THAN CITED' and L411 the runner's hr('E7 - the economics precedent, derived rather than taken on report') -- the Nerlove reduced form is derived in-repository, which is exactly the annotation's claim	**Not read.** The bibliographic record is verified; the reduced-form algebra attributed here — symmetry of every systematic coefficient in β ↔ γ, asymmetry of the disturbance — was derived and checked in this repository (`scripts/wt085_returns_conditioning.py`, E7) rather than taken from Nerlove's text, and the entry claims nothing beyond the model's structure.
paper-III	51577ef2de	WT-062	H	grep -n WT-062 docs/LEDGER.md	LEDGER.md §WT-062 'search a personal library by TITLE, not by author' -- the sweep, not the citation, was wrong	The sweep, not the citation, was wrong — see WT-062.)*
paper-III	51d640d583	LEDGER.md	H	grep on docs/LEDGER.md	both entries are in it	Two entries were corrected, reverted, and corrected again as the library search improved — the citations were not wrong, the *search* was, and the record of that is in `LEDGER.md` WT-059 and WT-062.
paper-III	7e1c612368	WT-059	H	read docs/LEDGER.md WT-059 (from L1489) AND WT-062 (from L1632)	BOTH ENTRIES READ (REVIEW-024 repair; the prior evidence grepped WT-059's line number and never opened WT-062, which carries the half of the sentence about the search). WT-062 is titled 'Two false conclusions in one session' and names them: a false positive on `Mayo` (Kaserman & John W. Mayo, an antitrust economist, for Deborah G. Mayo) and a false negative on Odum's Environmental Accounting, found later on a different Kindle. Those are the two entries. WT-059 carries the correction and the rule adopted ('cite the edition consulted'), which is the sentence's 'the citations were not wrong, the search was'.	Two entries were corrected, reverted, and corrected again as the library search improved — the citations were not wrong, the *search* was, and the record of that is in `LEDGER.md` WT-059 and WT-062.
paper-III	f43958893d	WT-062	H	read docs/LEDGER.md WT-062 (from L1632) AND WT-059 (from L1489)	BOTH ENTRIES READ. WT-062 is titled 'search a personal library by TITLE, not by author — and a null result from a sprawl is not evidence of absence' and opens 'Two false conclusions in one session'. WT-059 is 'verifying a reference is not the same act as verifying a citation' and carries the correction and the rule adopted. The two together are the corrected-reverted-corrected record, and 'the citations were not wrong, the search was' is WT-062's own diagnosis.	Two entries were corrected, reverted, and corrected again as the library search improved — the citations were not wrong, the *search* was, and the record of that is in `LEDGER.md` WT-059 and WT-062.
paper-III	3de0062bd0	LEDGER.md	H	grep on docs/LEDGER.md	present	See `LEDGER.md` WT-059.
paper-III	fbf201e451	WT-059	H	grep -n WT-059 docs/LEDGER.md	present at L1489	See `LEDGER.md` WT-059.
paper-IV	c21c167909	REG-013	H	read docs/preregistration/REG-013-...md + RESULT-REG-013.md §2-3	both ends of the scale ARE established in the same run: a split-half ceiling by seed-index parity and a CRISPR floor, and §3.1 says the controls are the measurement	Here it is a pre-registered citation-graph measurement (`REG-013`) with both ends of its scale established in the same run: a split-half control that cannot be tuned, and an unrelated-field floor.
paper-IV	ec8622f081	ADR-001	H	read docs/adr/ADR-001-paper-decomposition.md	the decomposition ADR exists and its stated purpose is avoiding duplication across the papers	They are named here because §3 composes them and §4 bounds them, and re-arguing them would be the duplication ADR-001's decomposition exists to avoid.
paper-IV	2ca97be67e	END-TO-END-001	H	read docs/RESULT-END-TO-END-001-E1.md	E1's title is 'the shared degeneracy, and the join does not hold'; §2.2's verdict is that what Paper III's filter does not recognise is deferred and what Paper II's base does not recognise is destroyed -- they are not the same object	`END-TO-END-001` leg `E1` asked whether the sovereign and firm scales stand in the relation the word *chain* asserts — whether Paper II's realisation share ρ and Paper III's observability share φ are the same object seen twice — and they are not.
paper-IV	420733e692	docs/RESULT-END-TO-END-001-E1.md	H	read §2.2 and §4	the demotion is in §2 and §4's admission accounting records that it was written before the leg was run	The demotion was written into that document's §2 **before** the leg was run, precisely so that it could not be renegotiated afterwards; `docs/RESULT-END-TO-END-001-E1.md` records the run and the reasoning.
paper-IV	a01f12e7be	REG-003	H	`python3 scripts/wt089_recognition_and_offdiagonal.py` re-run 2026-08-18 (RC 0), §4	4.12x and 2.02x, both two-sided p = 0.0002, and a power curve reading 1.00 at pi = 0.05 -- every figure unchanged from the wealthTensor-82 run. RESULT-REG-006 carries the tag-list-repaired 4.01x/2.10x survival	Paper III registered that test (`REG-003`) and ran it, and **independence is rejected in both universes in the same direction — 4.12× and 2.02× the independence expectation, both *p* = 0.0002, in a design that detects an injected excess of five per cent of events with probability 1.00** (Paper III §5.4; the headline survives that section's tag-list repair at 4.01× and 2.10×).
paper-IV	d0729375b9	REG-013	H	`git merge-base --is-ancestor fff7063 5efe626; echo $?` + `git log -1 --format='%h %ad' --date=iso fff7063` + `git log -1 --format='%h %ad' --date=iso 5efe626`	0 -- fff7063 (the registration, 2026-08-16 09:40:55) is an ancestor of 5efe626 (the instrument, 09:56:54): sixteen minutes, and the order is confirmed rather than assumed	So it was measured instead, and pre-registered first (`REG-013`, committed before the instrument existed).
paper-IV	2c7b4a7914	RESULT-REG-013	H	read RESULT-REG-013.md §2	§2's drop-accounting table gives true audience 7 801 for T and 43 048 for X, with cap bounds 51% and 9.3% -- the two sizes §6 quotes	Both true-audience sizes are `RESULT-REG-013` §2's.
paper-IV	319a2a5520	END-TO-END-001	H	read E1 §2.1 and §2.2	the symbol table's own 'complement's fate' column reads deferred for phi and discarded for rho, and E1 states 'Paper II has no parameter that plays alpha's part'	`END-TO-END-001` leg `E1` shows the two shares are not the same kind of object: the unrecognised remainder is deferred in one and discarded in the other, and the firm scale carries a release rate α for which the sovereign scale has no counterpart.
paper-IV	cbd18be550	docs/papers/paper-I-price-formation/paper-I.md	H	wc -w on darwin + read L11	present, 730 lines, 7 527 words -- the 'roughly 7,400' the sentence points at; and its first heading is the SUPERSEDED banner, so 'marked so' holds too	It is not published and is not one of the papers this corpus joins; the draft itself is in the repository, superseded and marked so, at `docs/papers/paper-I-price-formation/paper-I.md` — which is the only place the word count above is checkable.
paper-IV	f2678f5680	REG-001	H	read docs/preregistration/RESULT-REG-001.md	the result document's title is 'NO VERDICT. The instrument was mis-specified in four ways' and its Outcome line says the registered test returns no verdict -- not a pass, not a fail	**A registered test of the generality, which returned no verdict.** With the P3 framing under pressure, a pre-registration (`REG-001`) was written to test whether the identity did work in a second setting where the incumbent apparatus could not follow.
paper-IV	9e03516d01	END-TO-END-001	H	read E1 §2.2 and §3	every clause holds: deferred vs never assessed, released at rate alpha, and 'Paper II has no parameter that plays alpha's part' verbatim	**The three scales share one question, not one structure.** The corpus's own end-to-end test (`END-TO-END-001` leg `E1`) asked whether the sovereign scale's realisation share and the firm scale's observability share are one object seen twice, and rejected it: what the firm scale's filter does not recognise is deferred and released at rate α, what the sovereign scale's base does not recognise is never assessed, and there is no parameter on one side playing α's part on the other.
paper-IV	e0e2183382	REG-013	H	read REG-013 §4 and RESULT-REG-013 §3	the registered decision rule reads occupancy of an intersection; nothing in either document claims fertility	**The whitespace measurement is about occupancy, not fertility.** `REG-013` can establish that an intersection is unoccupied.
paper-IV	cc284d40fa	docs/preregistration/REG-013-citation-graph-whitespace.md	H	git show --stat fff7063 + git log --reverse --format='%h %ad' --date=short -- scripts/reg013_citation_whitespace.py	fff7063, 2026-08-16, '1 file changed, 157 insertions(+)', subject 'REG-013: the citation-graph whitespace, registered alone'. The instrument's first commit is 5efe626, after it. Both clauses of the sentence — committed in fff7063, and before the instrument existed — hold.	- **Pre-registration:** `docs/preregistration/REG-013-citation-graph-whitespace.md`, committed in `fff7063`, before the instrument existed
paper-IV	55a9b6a983	fff7063	H	`git cat-file -t fff7063` + `git log -1 --format='%h %ad %s' --date=iso fff7063` + `git show --name-only --format= fff7063`	commit; fff7063 2026-08-16 09:40:55 -0500 'REG-013: the citation-graph whitespace, registered alone'; the file list is one path, docs/preregistration/REG-013-citation-graph-whitespace.md	- **Pre-registration:** `docs/preregistration/REG-013-citation-graph-whitespace.md`, committed in `fff7063`, before the instrument existed
paper-IV	680347614f	scripts/reg013_citation_whitespace.py	H	read scripts/reg013_citation_whitespace.py docstring L1-16	'REG-013 · the citation-graph whitespace, measured against a ceiling and a floor. Registered at docs/preregistration/REG-013-citation-graph-whitespace.md, commit fff7063, BEFORE this file existed.' It then defines the overlap coefficient O(A,B) = |cite(A) & cite(B)| / min(|cite(A)|, |cite(B)|) it computes. This file is the instrument the bullet names.	- **Instrument:** `scripts/reg013_citation_whitespace.py`
paper-IV	d1a2ee876e	docs/preregistration/RESULT-REG-013-run.log	H	head -6 docs/preregistration/RESULT-REG-013-run.log + grep -n 'run.log' docs/preregistration/RESULT-REG-013.md	the log opens on resolved seed works with their citation counts ('[seed] T: W4301267015 4839 The Entropy Law and the Economic Process', and five more) — run output, not a stub. RESULT-REG-013.md L6-7 names this log and the JSON as the run's record and L8 reads 'Verdict: H1 SURVIVES' off them, which is the relationship the sentence asserts.	- **The record of §6:** `docs/preregistration/RESULT-REG-013-run.log` and `docs/preregistration/RESULT-REG-013-run.json`, the committed output of the 2026-08-16 run, with `docs/preregistration/RESULT-REG-013.md` reading the verdict off them.
paper-IV	2373b9d310	docs/preregistration/RESULT-REG-013-run.json	H	python3 -c "import json; print(list(json.load(open('docs/preregistration/RESULT-REG-013-run.json'))))" + grep -n 'run.json' docs/preregistration/RESULT-REG-013.md	top-level keys n_max, clusters, seeds, pairs, ceiling, P_ceiling, F_floor, void, H1 — the machine record of the same 2026-08-16 run, carrying the H1 the verdict is read off. RESULT-REG-013.md L7 names it beside the log.	- **The record of §6:** `docs/preregistration/RESULT-REG-013-run.log` and `docs/preregistration/RESULT-REG-013-run.json`, the committed output of the 2026-08-16 run, with `docs/preregistration/RESULT-REG-013.md` reading the verdict off them.
paper-IV	b64ff1c700	docs/preregistration/RESULT-REG-013.md	H	`head -12 docs/preregistration/RESULT-REG-013.md`	its Run line reads '2026-08-16, wealthTensor-53, darwin. Log RESULT-REG-013-run.log, JSON RESULT-REG-013-run.json' and its Verdict line reads 'H1 SURVIVES' off them, which is the reading-off the sentence claims	- **The record of §6:** `docs/preregistration/RESULT-REG-013-run.log` and `docs/preregistration/RESULT-REG-013-run.json`, the committed output of the 2026-08-16 run, with `docs/preregistration/RESULT-REG-013.md` reading the verdict off them.
paper-IV	d4dd6baf17	python3 scripts/reg013_citation_whitespace.py	R	`python3 scripts/reg013_citation_whitespace.py` re-run 2026-08-18 (RC 0); output committed at docs/preregistration/RESULT-REG-013-rerun-2026-08-18.json	FAILED AS WRITTEN. §10 said 'Regenerate §6:' and named this command; the committed record (RESULT-REG-013-run.log/.json) was named nowhere in §10. Repaired in-pass by scripts/wt150_paperIV_reg013_record.py. NOTE CORRECTED AT wealthTensor-86: the prior note said 'a clean run would not regenerate §6 either', and a clean run on 2026-08-18 returned RC 0 with every figure §6 reports unchanged -- 23/15/6, 0.0202/0.0108/0.0053, 134/155/380, P_ceiling 0.4773, F_floor 0.0, H1 SURVIVES -- only the seed cited_by counts had moved. scripts/wt157_paperIV_s10_reg013_rerun.py repaired §10 to say replication, not regeneration	- **Re-run the instrument:** `python3 scripts/reg013_citation_whitespace.py`.
paper-IV	c14cdd1f1b	python3 -m pytest tests/ -q	H	`python3 -m pytest tests/ -q` re-run 2026-08-18 (RC 0)	1095 passed, 0 failed at wealthTensor-86's HEAD (1090 at 73b77f9 when wealthTensor-82 ran it)	- **Test suite:** `python3 -m pytest tests/ -q`
paper-IV	d35227f459	src/wealth_tensor/redistribution.py	H	read scripts/wt030_report.py L1-12, which imports src/wealth_tensor/redistribution.py	L6: 'from wealth_tensor.redistribution import (RedistributiveEconomy as E, stationary_gini, top_share, is_bounded, reachable_frontier)' — the script computes Paper II's figures from the module rather than restating them, so 'regenerated by scripts/wt030_report.py' holds.	- **Papers cited as established results:** Paper II (`src/wealth_tensor/redistribution.py`, regenerated by `scripts/wt030_report.py`); Paper III (`src/wealth_tensor/lag.py`, regenerated by `scripts/wt027_report.py`, and `src/wealth_tensor/lambda_sensitivity.py`, regenerated by `scripts/wt002_lambda_report.py`).
paper-IV	f8f41df587	scripts/wt030_report.py	H	`python3 scripts/wt030_report.py` re-run 2026-08-18 (RC 0)	RC 0; it prints the redistribution table (thr=2.00x Gini=0.589, 5.00x 0.675, 20.00x 0.770, bounded=True throughout) and the flow-base kappa residual against r*E[eta+], so it does regenerate redistribution.py's figures as the bullet claims	- **Papers cited as established results:** Paper II (`src/wealth_tensor/redistribution.py`, regenerated by `scripts/wt030_report.py`); Paper III (`src/wealth_tensor/lag.py`, regenerated by `scripts/wt027_report.py`, and `src/wealth_tensor/lambda_sensitivity.py`, regenerated by `scripts/wt002_lambda_report.py`).
paper-IV	76617b04e0	src/wealth_tensor/lag.py	H	head -1 scripts/wt027_report.py + git log -1 --format=%h ad779eb -- src/wealth_tensor/lag.py	READ, not ls'd (REVIEW-024 repair; the prior evidence was `ls -l + git ls-files`, note 'present, 164 lines -- Paper III's', which is silent on the regeneration claim). wt027_report.py's docstring, line 1, is 'Regenerate every number Paper III reports from `lag.py`.' -- the sentence's two assertions, that lag.py is Paper III's module and that wt027_report.py regenerates it, are both in that one line.	- **Papers cited as established results:** Paper II (`src/wealth_tensor/redistribution.py`, regenerated by `scripts/wt030_report.py`); Paper III (`src/wealth_tensor/lag.py`, regenerated by `scripts/wt027_report.py`, and `src/wealth_tensor/lambda_sensitivity.py`, regenerated by `scripts/wt002_lambda_report.py`).
paper-IV	e91d103026	scripts/wt027_report.py	H	`python3 scripts/wt027_report.py` re-run 2026-08-18 (RC 0)	RC 0, five blocks A / A' / B / C / D, with D(0)=1998.9895 printed in A' -- lag.py's figures, regenerated today	- **Papers cited as established results:** Paper II (`src/wealth_tensor/redistribution.py`, regenerated by `scripts/wt030_report.py`); Paper III (`src/wealth_tensor/lag.py`, regenerated by `scripts/wt027_report.py`, and `src/wealth_tensor/lambda_sensitivity.py`, regenerated by `scripts/wt002_lambda_report.py`).
